code_i,code_j,iso3code_i,iso3code_j,iso3code_ij,country_i,country_j,year,mflow,mstock,vflow_new,vflow_new_source,gtmd2_vflow_int,mercosur1,mercosur2,argfmrs,ecuven,braury,can1,can2,FMR_all,FMR_Mercosur,FMR_Mercosur_CAN,code_ij,un_region_inter_i,un_region_inter_j
858,170,URY,COL,URY_COL,Uruguay,Colombia,2006,125.60336,335.889,5537.0,gtmd2_vflow_int,5537.0,0,0,0,0,0,0,0,0,0,0,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2007,123.73183,379.51715,5999.0,gtmd2_vflow_int,5999.0,0,0,0,0,0,0,0,0,0,0,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2008,105.56829,420.46616,10543.068,gtmd2_vflow_int,10543.068,0,0,0,0,0,0,0,0,0,0,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2009,95.24396,447.4474,11139.581,gtmd2_vflow_int,11139.581,0,0,0,0,0,0,0,0,0,0,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2010,112.015884,462.03824,11066.683,gtmd2_vflow_int,11066.683,0,0,0,0,0,0,0,0,0,0,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2011,129.46054,512.4398,11105.202,gtmd2_vflow_int,11105.202,0,0,0,0,0,0,0,0,0,0,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2012,130.37772,567.61487,13056.249,gtmd2_vflow_int,13056.249,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2013,145.2475,604.9273,13407.164,gtmd2_vflow_int,13407.164,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2014,139.00906,654.94073,14276.517,gtmd2_vflow_int,14276.517,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2015,126.1163,707.80835,15177.532,gtmd2_vflow_int,15177.532,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2016,133.25511,793.49194,16310.097,gtmd2_vflow_int,16310.097,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2017,122.93036,841.4115,21404.713,gtmd2_vflow_int,21404.713,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2018,160.3536,900.19,25296.201,gtmd2_vflow_int,25296.201,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2019,158.62817,961.7539,22672.383,gtmd2_vflow_int,22672.383,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2020,72.39235,1005.16833,6307.8784,gtmd2_vflow_int,6307.8784,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2021,79.46495,1002.45874,5132.2471,gtmd2_vflow_int,5132.2471,0,1,0,0,0,0,0,1,1,1,137,5,5
858,170,URY,COL,URY_COL,Uruguay,Colombia,2022,191.24455,1035.0757,20080.553,gtmd2_vflow_int,20080.553,0,1,0,0,0,0,0,1,1,1,137,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,1995,89.7181,249.77744,1200.0,gtmd2_vflow_int,1200.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,1996,115.32236,254.92577,,,,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,1997,120.726265,270.8327,,,,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,1998,155.62563,288.9464,,,,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,1999,65.18726,316.17328,1327.0,gtmd2_vflow_int,1327.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2000,94.13642,308.92978,1415.0,gtmd2_vflow_int,1415.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2001,98.382484,310.31696,1793.0,gtmd2_vflow_int,1793.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2002,100.107834,331.63943,1698.0,gtmd2_vflow_int,1698.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2003,85.66083,357.80075,1893.0,gtmd2_vflow_int,1893.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2004,102.01685,381.4011,2212.0,gtmd2_vflow_int,2212.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2005,100.56408,402.2605,2313.0,gtmd2_vflow_int,2313.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2006,112.91071,413.97095,2185.0,gtmd2_vflow_int,2185.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2007,82.97484,416.49426,2663.0,gtmd2_vflow_int,2663.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2008,96.410286,423.97238,2758.0,gtmd2_vflow_int,2758.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2009,70.585495,439.34146,2967.0,gtmd2_vflow_int,2967.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2010,146.00955,444.82748,3152.0,gtmd2_vflow_int,3152.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2011,149.75397,473.92575,3458.0,gtmd2_vflow_int,3458.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2012,128.72122,477.40344,3493.0,gtmd2_vflow_int,3493.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2013,132.20358,494.45532,4263.0,gtmd2_vflow_int,4263.0,0,0,0,0,0,0,0,0,0,0,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2014,115.49308,494.8109,3913.0,gtmd2_vflow_int,3913.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2015,78.26952,505.6736,4174.0,gtmd2_vflow_int,4174.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2016,77.57042,515.99304,3842.0,gtmd2_vflow_int,3842.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2017,112.419464,522.9977,4472.0,gtmd2_vflow_int,4472.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2018,95.99439,555.2462,4882.0,gtmd2_vflow_int,4882.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2019,118.63826,571.9212,4595.0,gtmd2_vflow_int,4595.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2020,79.09319,590.7886,1238.0,gtmd2_vflow_int,1238.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2021,85.39419,608.85016,1151.0,gtmd2_vflow_int,1151.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,218,URY,ECU,URY_ECU,Uruguay,Ecuador,2022,152.92262,610.09827,2841.0,gtmd2_vflow_int,2841.0,0,1,0,0,0,0,0,1,1,1,138,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,1995,1.2713687,2.2556434,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,1996,1.2947536,2.687537,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,1997,1.1470379,3.1244366,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,1998,1.2673402,3.4602299,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,1999,1.3545666,3.9214883,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2000,1.9029129,4.376797,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2001,1.835464,4.886959,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2002,2.4192035,5.8941813,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2003,2.2284184,7.2538557,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2004,2.2283807,8.482232,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2005,2.2664776,9.185125,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2006,2.7156658,9.876699,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2007,3.3408308,10.83129,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2008,2.6101036,12.359295,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2009,2.9707208,13.3787775,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2010,3.312055,14.708866,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2011,2.705573,15.7783165,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2012,3.0649471,16.79857,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2013,3.341555,17.798368,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2014,2.9376626,19.333338,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2015,3.064091,20.610254,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2016,3.7218843,21.807709,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2017,3.7276444,23.111485,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2018,3.8458207,24.456104,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2019,2.926899,25.435156,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2020,2.6712573,26.456799,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2021,2.625308,27.036736,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,254,URY,GUF,URY_GUF,Uruguay,French Guiana,2022,3.43193,28.199018,,,,0,0,0,0,0,0,0,0,0,0,139,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,1995,0.9696049,1.4087199,9.8528728,gtmd2_vflow_int,9.8528728,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,1996,0.85607815,2.0372872,13.517158,gtmd2_vflow_int,13.517158,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,1997,0.99702257,2.4238794,6.0965261,gtmd2_vflow_int,6.0965261,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,1998,1.0285,2.2111073,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,1999,0.9929452,2.8660657,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2000,0.83493114,3.5202339,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2001,0.8691389,4.037919,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2002,0.9312447,4.5155377,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2003,1.250576,5.050065,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2004,1.0874996,5.7085686,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2005,1.2979053,6.3491898,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2006,0.99994016,6.6182804,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2007,0.88625646,7.148937,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2008,1.2105211,6.757622,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2009,1.5642205,7.242299,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2010,1.0000293,7.7127085,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2011,1.0077294,8.113291,,,,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2012,1.3788619,8.316583,46.38961,gtmd2_vflow_int,46.38961,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2013,1.5876226,9.143871,69.539856,gtmd2_vflow_int,69.539856,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2014,1.7459142,10.103468,62.984489,gtmd2_vflow_int,62.984489,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2015,1.532271,11.371253,58.039299,gtmd2_vflow_int,58.039299,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2016,1.2464558,12.139682,36.25296,gtmd2_vflow_int,36.25296,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2017,1.6756287,12.806785,76.055779,gtmd2_vflow_int,76.055779,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2018,3.1618943,13.700515,58.039299,gtmd2_vflow_int,58.039299,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2019,2.672212,14.307252,72.802498,gtmd2_vflow_int,72.802498,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2020,4.998255,15.245048,6.0965261,gtmd2_vflow_int,6.0965261,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2021,2.8247204,17.054148,11.694261,gtmd2_vflow_int,11.694261,0,0,0,0,0,0,0,0,0,0,140,5,5
858,328,URY,GUY,URY_GUY,Uruguay,Guyana,2022,10.913516,17.888432,48.0644,gtmd2_vflow_int,48.0644,0,0,0,0,0,0,0,0,0,0,140,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,1995,101.6087,376.88852,4445.0083,gtmd2_vflow_int,4445.0083,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,1996,90.64636,409.70273,5251.8701,gtmd2_vflow_int,5251.8701,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,1997,103.53597,423.19635,5766.3062,gtmd2_vflow_int,5766.3062,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,1998,72.978836,458.26065,4972.46,gtmd2_vflow_int,4972.46,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,1999,85.7336,462.2569,4278.7852,gtmd2_vflow_int,4278.7852,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2000,94.59714,468.77072,4969.3506,gtmd2_vflow_int,4969.3506,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2001,89.911385,486.63495,5803.271,gtmd2_vflow_int,5803.271,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2002,109.86126,498.1484,5075.0234,gtmd2_vflow_int,5075.0234,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2003,105.414444,536.85754,5290.5981,gtmd2_vflow_int,5290.5981,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2004,117.02792,581.58453,6247.1748,gtmd2_vflow_int,6247.1748,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2005,176.87086,599.62787,8192.4365,gtmd2_vflow_int,8192.4365,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2006,129.34418,624.3054,8461.7383,gtmd2_vflow_int,8461.7383,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2007,133.14888,647.5434,9705.043,gtmd2_vflow_int,9705.043,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2008,144.58015,690.97656,12425.106,gtmd2_vflow_int,12425.106,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2009,68.15361,741.658,13428.473,gtmd2_vflow_int,13428.473,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2010,137.33829,704.2339,12801.587,gtmd2_vflow_int,12801.587,0,0,0,0,0,0,0,0,0,0,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2011,155.2986,749.5625,15830.137,gtmd2_vflow_int,15830.137,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2012,142.78911,779.66364,18048.264,gtmd2_vflow_int,18048.264,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2013,152.37785,816.606,18995.861,gtmd2_vflow_int,18995.861,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2014,104.86205,838.17365,20862.32,gtmd2_vflow_int,20862.32,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2015,116.041176,829.9006,21669.82,gtmd2_vflow_int,21669.82,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2016,121.37139,869.4425,27199.891,gtmd2_vflow_int,27199.891,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2017,120.02688,897.291,29783.189,gtmd2_vflow_int,29783.189,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2018,164.44608,937.1658,33573.934,gtmd2_vflow_int,33573.934,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2019,144.40672,994.7061,33488.648,gtmd2_vflow_int,33488.648,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2020,96.34615,1074.2697,6124.5005,gtmd2_vflow_int,6124.5005,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2021,126.51242,1086.674,3070.3252,gtmd2_vflow_int,3070.3252,0,1,0,0,0,0,0,1,1,1,141,5,5
858,604,URY,PER,URY_PER,Uruguay,Peru,2022,185.55383,1137.6912,14059.308,gtmd2_vflow_int,14059.308,0,1,0,0,0,0,0,1,1,1,141,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,1995,225.7226,3184.1826,125644.75,gtmd2_vflow_int,125644.75,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,1996,198.42532,3220.0327,66930.414,gtmd2_vflow_int,66930.414,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,1997,256.08926,3200.3875,80688.711,gtmd2_vflow_int,80688.711,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,1998,143.62833,3203.4873,50028.156,gtmd2_vflow_int,50028.156,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,1999,128.88484,3147.909,43181.211,gtmd2_vflow_int,43181.211,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2000,147.32742,3088.7168,21042.672,gtmd2_vflow_int,21042.672,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2001,169.8879,3041.513,25371.094,gtmd2_vflow_int,25371.094,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2002,217.35042,3039.008,23531.309,gtmd2_vflow_int,23531.309,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2003,214.11047,3063.8982,27255.543,gtmd2_vflow_int,27255.543,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2004,223.30836,3065.1377,31303.471,gtmd2_vflow_int,31303.471,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2005,240.64572,3048.318,42591.09,gtmd2_vflow_int,42591.09,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2006,236.87784,3049.4607,46921.156,gtmd2_vflow_int,46921.156,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2007,207.74695,3044.0662,48324.539,gtmd2_vflow_int,48324.539,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2008,250.056,3075.3162,42763.434,gtmd2_vflow_int,42763.434,0,0,0,0,0,0,0,0,0,0,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2009,145.48047,3077.895,50488.664,gtmd2_vflow_int,50488.664,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2010,244.58585,3046.458,50855.141,gtmd2_vflow_int,50855.141,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2011,229.93382,3112.5627,63281.953,gtmd2_vflow_int,63281.953,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2012,147.91917,3122.433,68703.883,gtmd2_vflow_int,68703.883,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2013,277.5282,3084.9243,57580.699,gtmd2_vflow_int,57580.699,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2014,234.13184,3162.4968,65179.117,gtmd2_vflow_int,65179.117,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2015,228.7756,3224.103,83023.602,gtmd2_vflow_int,83023.602,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2016,261.1179,3294.0852,90644.086,gtmd2_vflow_int,90644.086,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2017,255.28851,3343.0217,91337.719,gtmd2_vflow_int,91337.719,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2018,234.87906,3441.5251,81106.391,gtmd2_vflow_int,81106.391,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2019,156.19969,3451.4602,107049.85,gtmd2_vflow_int,107049.85,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2020,198.26129,3412.7969,19238.643,gtmd2_vflow_int,19238.643,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2021,101.32567,3448.1099,7359.3252,gtmd2_vflow_int,7359.3252,1,0,0,0,0,0,0,1,1,1,142,5,5
858,600,URY,PRY,URY_PRY,Uruguay,Paraguay,2022,137.10696,3414.1292,38839.75,gtmd2_vflow_int,38839.75,1,0,0,0,0,0,0,1,1,1,142,5,5
858,740,URY,SUR,URY_SUR,Uruguay,Suriname,1995,0.5847714,2.3844116,,,,0,0,0,0,0,0,0,0,0,0,143,5,5
858,740,URY,SUR,URY_SUR,Uruguay,Suriname,1996,0.79624254,2.8464794,,,,0,0,0,0,0,0,0,0,0,0,143,5,5
858,740,URY,SUR,URY_SUR,Uruguay,Suriname,1997,0.34848827,3.4474113,,,,0,0,0,0,0,0,0,0,0,0,143,5,5
858,740,URY,SUR,URY_SUR,Uruguay,Suriname,1998,0.9269689,3.1858487,,,,0,0,0,0,0,0,0,0,0,0,143,5,5
858,740,URY,SUR,URY_SUR,Uruguay,Suriname,1999,0.6554762,3.8239052,,,,0,0,0,0,0,0,0,0,0,0,143,5,5
858,740,URY,SUR,URY_SUR,Uruguay,Suriname,2000,0.8224285,4.188511,,,,0,0,0,0,0,0,0,0,0,0,143,5,5
